"İstanbul'da Düzenlenen Akıllı Şebekeler Kongresinde Turkcell Standında Genel Müdür Süreyya Civil'den Bilgi Aldık","notr"
"mesajlarımın %70 i twitter %30 u turkcell Allah'a şükür bizide unutmayanlar varmış elbet","notr"
"Turkcell'e göre ben 26 yaşımı doldurmuşum... Sabah sabah bu mesajı gördüğümde dehşet içinde açılmıştı tüm uykum","notr"
"Turkcell ve reeder'dan tablet","notr"
"@mesutcevik turkcell 7 Mayis dagitim tarihi ve 1999tl fiyat ile htc one on siparise acmis","notr"
"Kontür yükledim diye turkcell mesaj yağmuruna tutuyo","notr"
"insanın arada arayıp saçmalayabileceği, boş boş konuşabileceği turkcell'li arkadaşları olmalı","notr"
"Bocce sampiyonu sony ile Turkcell global bilgi","notr"
"Galaxy S4 girişte TURKCELL de :)","notr"
"Turkcell Samsung Galaxy S4 kampanyası","notr"
"Turkcell'liyim ama iki gündür vodafone beni arıyor.bugün iki defa aradi beni ama turkcelle ayıp olmasin diye açmadim.işte böyle düşünceliyim","notr"
"O değilde bütün arkadaslarıma Aveayi tavsiye ettim bir cogu gecti bile ben hala Turkcell","notr"
"ve demet careyi turkcelle mesaj atmakta bulur ama turkcell ona yuz vermez @demetkml","notr"
"Bisey artik Turkcell reklamlarinda cikiyosa modasi gectigini anliyorum. Once gangnam simdi harlem shake","notr"
"Abi Turkcell gibi bi şirketin önce gangnam style şimdide hamlem Shake reklamı çekmesi sadece kolaya kacmaktir","notr"
"o pacoz turkcell telesekreterine maaşının 3katını verim de ""aradığınz kişi şu anda bi başkasıyla görüşüyo""yerine kimle görüştüğünü söylesin","notr"
"Survivor'da Turkcell tanıtımına gülerek alkışlayan yarışmacıların hepsi kesin Avea'lıdır kesin.","notr"
"Acun Show Tv'den Sonra Turkcell'i de Sömürecek","notr"
"Cem Yilmaz'i Tarkan ve Kıvanç Tatlituğ takip ediyor. Kadinlar için TV reklamlarinin en cok akılda kalan markaları Turkcell, Eti, Arçelik","notr"
"@simgekaya6 turkcell avea gibi birşey varsa o ve mobil uygulaması kalsın tanınmayan uygulamaları kaldır kuzen","notr"
"Turkcell'in reklam ajansı ne yaratıcı ya gangnam sonrası harlem shake filan...Ya bi çayda çıra filan kullanın senelerdir popüler.@Turkcell","notr"
"Harlem shakeli turkcell reklamini gorunce ben","notr"
"Kuzey Kıbrıs Turkcell’den tiyatroya destek","notr"
"Hülya Koçyiğit aynı dönemde; sırma su ve turkcell reklamları ile kamu spotunda oynuyor. Noluyoruz","notr"
"Turkcell'e ödediğim parayı biriktirsem Turkcell'in başına geçerdim amk","notr"
"Turkcell çok özenti ya ilk Gangnam Style şimdide Harlem Shake","notr"
"Bazen kendimi turkcell gibi hissediyorum","notr"
"Turkcell Harlem Shake temalı reklam çekmiş tv'de çıkınca dayanamayıp oynayalım diye","notr"
"Turkcell Akıllı Kadınlar Kulübü'nden akıllı öneriler : Siyah Noktalar Artık Kabusunuz Olmasın","notr"
"turkcell tamamı yerli cep telefonu üretmek için çalışmalara başlamış.. adını da akıllı bıdık koyarlar herhalde","notr"
"turkcell reklamında hülya koçyiğit düdüklüde su pişiriyor","notr"
"Turkcell, tasarım ve yazılımı tamamen Türk mühendis ve tasarımcıların ürünü ilk yerli akıllı cep telefonunu üretecek","notr"
"Turkcell'in Platin Sponsorluğunda gerçekleşecek olan etkinliğimize katılacak olan firmalar : ""Qualcomm, IBM","notr"
"Keşke Hülya Koçyiğit Kezban olarak Paris'te kalsaydı da Turkcell reklamı başkasıyla çekilseydi!Tenceredeki fasülye bile daha iyi rol yapıyo","notr"
"Sincap sesi çıkarmayan bir kameram olsaydı Turkcell Mobil Asistan'ın ne kadar başarısız olduğuna dair video çekmeye başlamıştım bile","notr"
"İphone ve ipad de benim için hayati uygulamalar,Turkcell Yedekleme,Turkcell Muzik,Turkcell Tv,Turkcell mobilim,Kısaca Turkcell","notr"
"Buket Uzuner kitaplardan uyarlanan filmleri ""Turkcell ile Oscar Canlı Yayını""nda değerlendiriyor. Tıkla İzle","notr"
"Turkcell 12'den sonra çalışmıyor mu ne? Kalan kullanımıma bakacaktım isteğiniz şuan gerçekleştirilemiyor dedi","notr"
"Turkcell maxi plus 5 mi nokia lumia 620 mi","notr"
"Turkcell yenı reklam fılmınde jony bravo'yu seslendıren adamı oynatmıs. Gene tok bı ses gene umulmadık ses sahıbı","notr"
"Kurumsal Turkcell kullanıcılarının sorularını cevaplayabilirim. Kurumsal Turkcell hattı kullanan şirket yekilisi varsa , soru sorabilirsiniz","notr"
"Turkcell, kurumsal hat reklamlarında Kadir Çöpdemir'i kullanıyor ya, ne tarz bir kurum acaba hedefledikleri? Göztepe Sanayi'den Recai Usta","notr"
"Turkcell den gelen mesajları saklıyorum, kendimi yalnız hissedince okuyorum","notr"
"Semih Şentürk Turkcell Super Lig'te ki ender adamlardan bence bu akşam yaptığı örnek davranışla belli etti zaten","notr"
"Turkcell mesaj atmayı aştı artık her gün arıyor. Yakında eve gelecekler","notr"
"elin oğlu oktoberfestlerde cermen hatunların memelerinden pipetle heineken içerken, anadolu çocuğu turkcell direğinde kutu efes içiyor","notr"
"Madem sevgilisi olanın kontör ihtiyacı 10 katına çıkıyor,gsm operatörleri herkese sevgili dağıtsın. Hadi turkcell benim ki sarışın olsun","notr"
"turkcell olan varsa numarasini atsinda konusak o kadar dakika boşa gidecek","notr"
"Yarenin yine turkcell oldugunu unutup mesaj attim kontorum gitti","notr"
"Turkcell Haydarpaşa'yı yılbaşı partisi için kapatmaya baya para harcamış olsa gerek","notr"
"Turkcell de bana mesaj atmayı bırakacak diye korkuyorum","notr"
"Gelen mesajlara bakiyorum da turkcell, bildirim mesajlari, hava durumu vs.. Yalnizim yani","notr"
"Bise sorcam Turkcell kullanan arkadaslar. Cuma Turkcelle geciyorum. Kullandiginiz en avantajli paketler vs neler","notr"
"Turkcell Global Bilgi yolumuza taş koydu #yolacikiyoruz","notr"
"Turkcell hat aldım sonunda","notr"
"Kiğılı'da Turkcell'lilere özel 250 TL ve üzeri alışverişlerde %10 hediye çek","notr"
"Haydarpaşa Garı'nda Turkcell Global 2013 Party'deyiz! #yolacikiyoruz","notr"
"Yolunuz bugun haydarpasaya duserse jeton alirken kendinizi turkcell global gecesinde dans pistinde bulabilirsiniz!","notr"
"Turkcell ""Statune"" uygulamasını merak ediyorsanız, beni aramanız yeterli","notr"
"Android Kelime Avı (Fugo) Oyunu: Turkcell'in sponsor olduğu ve Fugo firması tarafından geliştirilen Kelime Avı","notr"
"Turkcell haydarpasa garinda eglence duzenliyor suan. Ses cok fazla tarihi binaya zarar verir mi bilemedim","notr"
"Okulumuzun Avea , Turkcell ve Vodafone operatörlerinin kapsama alanı dışında olduğu doğrudur. BimCell ile anlaşma imzalamaya çalışacağız","notr"
"Turkcell 5 tane adam bulmus, ıphone 5 vermıs her bırıne. Mantıklı seyler bulun demıs. Adamlar ne derlerse reklamda soylemıs","notr"
"Biz hazırız bekliyoruz. Turkcell Global Bilgi Yeni Yıl Partisi","notr"
"bütün akrabalr mı operatör degistirir,turkcell ici kalan dk larım napıcam ben dert yaptm uyuyamam.","notr"
"turkcell beni suursuz olarak nitelemis olsa gerek, evin icindeyken bile konumumu iletiyor. biliyorum bugun cmts ben de evdeyim evet!! :)","notr"
"ilişki durumum: çalarsa annemdir, mesajsa turkcell.","notr"
"turkcell yönetim kurulu üyesi bekir pakdemirli ızmir'de 2 . bölgede milletvekili aday adayı.","notr"
"turkcell müşteri hizmetlerinde çalışan eşi dostu olan biri var mı?","notr"
"gokhanguneeey devir işlemi hattın yasal sahibi ile birlikte turkcell iletişim merkezlerinde devir ücreti ödenerek yapılmaktadır.","notr"
"millet macsızlıktan kendini nfl e vurdu.acil turkcell super lig baslasin","notr"
"dur bi mesaj atıyımda gece gece sevgilisinden geldi zannetsin. -turkcell""","notr"
"şu aralar turkcell'in ay sonunda verdigi bedava interneti bekliyorum","notr"
"teletabi izlerken turkcell şapkası takıp kendimi teletabi gibi hissettiğim günleri özledim","notr"
"turkcell geleceği yazanlar soru-cevap kısmına gidince kendimi yüzüklerin efendisi gibi hissediyorm.","notr"
"turkcell aradı.faturanız yüksek ,aynı ücretle kotanızı artıralım fazla ödemeyin dedi reklam mı yapsam tebrik mi etsem bit yeniğimi mi arasam","notr"
"sinmarkn turkcell ile ilgili konularda turkcell sayfasından destek alabilirsiniz.teşekkürler","notr"
"anilsural bulentelonu turkcell ne zaman 4g'ye geciyor ?","notr"
"turkcell yeni reklamında yabancılara diss atmış","notr"
"şu turkcell reklamını her seferinde çiğköfte reklamı sanmıyorsam ne olıyım ya","notr"
"turkcell ceo'luk başvurusu için form doldurmama gerek var mı burdan başvurmam yeterli mi?","notr"
"20 seneye yakın turkcell kullanıyorum avea nasıl bana mesaj atabiliyorsa artık bi anlasam","notr"
"turkcell müziğin reklamında her şarkı açana giden kız da ne biliyim biraz şeydir yani","notr"
"turkcell’de istenmeyen reklam mesajlarını engelleme (sms)...","notr"
"turkcell bile anladı uyuyamadığımı ardarda 4 mesaj gönderdi. bi senden gelemedi...","notr"
"eskiden her yöne sms yoktu. turkcell'li erkek, telsim'li kıza aşık olamazdı...","notr"
"turkcell profesyoneller kulubusu uyesi yok mu yaa? bi el atsaniz ya, sevaptir, hayra girersiniz. :)","notr"
"turkcell iran'da ihale kazandı konu haberleşme ile ilgili olduğu için turkcell'e vermediler ihaleyi.","notr"
"bi kız var tamam mı feysbukta arkadaş. paylaşımları hep böyle ""ben turkcell'de çalışıyorum gerizekalılar, siz anca mal mal yerlerde çalışın""","notr"
"bu turkcell faturalıya nasıl şey etcez","notr"
"turkcell'de çalışan adamın avea kullanması kadar saçma bu hayat.","notr"
"bölgedeki mobil şebekeler ve adsl devre dışı kaldı. turkcell az önce geldi ama diğerlerinden haber yok...","notr"
"bu avea yeni reklamıyla turkcell'e diss atmış sanki","notr"
"berkturk turkcell mobil ödeme servisini aktif hale getirmek için mobılodeme ac yazıp 2222'ye mesaj gönderebilirsiniz.","notr"
"8. turkcell elciler zirvesi bekle bizi az kaldi","notr"
"simitsarayi sn halukokutur turkcell elçiler zirvesinde yaptıgınız sunum,anlattıklarınız,hikayeniz beni çok etkiledi.ayakta alkışladım sizi","notr"
"turkcell'de sistem operasyon uzmanı pozisyonu için 2 tane dış kaynak ihtiyacı bulunmaktadır.","notr"
"sorarlarsa yurdun interneti yüzünden turkcell stajını kaybetti dersiniz :(:(:((:(","notr"
"turkcell müzik den bu alemde bende varım adlı albüm çalışmamı indirebilirsiniz.sevgi ve saygılarımla.....","notr"
"turkcell'in reklamında çocuk gps aletinin ne olduğunu biliyo ama fotoğraf makinesini tanıyamıyor, o da ilginç tabi.","notr"
"sene 2005. turkcell çalarken dinlet 5 kontör enter irem-hayalet sevgilim enter. her şey bir ses kaydıyla başlamıştı.","notr"
"turkcell reklamındaki çocukların samimiyetini napalım sevelim mi yiyelim mi?","notr"
"işte turkcell'in yeni genel müdürü","notr"
"zaten bu saatte atsa atsa anca turkcell mesaj atar :/","notr"
"turkcell ceo luğuna boğaziçi üniversitesi-işletme mezunu kaan terzioğlu getirildi...","notr"
"turkcell abi sizin patronlarla görüşmem mümkün mü? çok para kazanacağınız bi iş teklifim var","notr"
"fenerin felsefesi ligde başarılı olmaktır o yüzden ittihadçılar fener etkisiyle koca ülkeyi turkcell süper lig sınırlarına küçülttüler","notr"
"nasuhigungor turkcell superonline ile ilgili sorularınız için superyardim hesabından destek alabilirsiniz.","notr"
"faktech turkcell den alınmış note 4 lere hala lolipop güncellemesi gelmedi nasıl yukseltebilirim destek lütfen","notr"
"eskiden her yöne sms yoktu o yüzden turkcell'li kız avea'lı erkekle çıkamazdı. liseliler hatırlamaz tabi","notr"
"telefon değiştim ve turkcell yedekleme çalışmıyor yarın akşama kadar yazan arayan olursa numaralar yok üzgünüm.akşam tim e gidip halletcem","notr"
"bana ayın 25ine kadar 1-2gb internet lazım allahınızı kitabınızı severseniz yardım edin çok zor durumdayım babam çok kızcak nolur turkcell","notr"
"ilk defa turkcell konuşma paketi bitti diye mesaj attı","notr"
"bi adam varmış canı sıkılan turkcell ""im"" gelmiş diye reklam vardı ilk appstore playstore du zamanında pederin telefondan fifa indirmiştim","notr"
"interneti turkcell super online olan var mi yazsin bana","notr"
"turkcell musteri hizmetlerine paket yapabilmem icin 83 kurus eksik oldugunu dmledim olurda kiyak yaparlarsa burda paylasicam","notr"
"5 yıldır şu sitedeyim en çok mutlu olduğum an turkcell'in twitter'ı bedava yaptığı zamandı","notr"
"turkcell müzik'te 'ozan arif-aslımız oğuz aslı şarkısını dinliyorum. sen de dinlemek istersen;","notr"
"daha dün mc donalds'tan ucuz menü alabilmek için genç turkcell şifresi isteyen kız bugün 30 liraya yediği makarnayı instagrama koyuyor.","notr"
"turkcell iştekazan kullanan dost var mı ?","notr"
"sizin yaşınız müsait değil,siz nerden bileceksiniz turkcell'in 3 mesajdan sonra diğer turkcell'liler ile bedava sms tarifesini.","notr"
"turkcell müzik'te 'yasemin mori-n'olur n'olur n'olur şarkısını dinliyorum. sen de dinlemek istersen;","notr"
"turkcell vodafone na numarami tasiyali 2 hafta falan oldu tekrar turkcell e gelsem iyibir kampanya yaparmisiniz","notr"
"hangi operatör daha iyi turkcell mi vodafonetr mu ?","notr"
"hep hayata turkcell ile bağlanmadık diye oldu her şey...","notr"
"küçükken o reklamlar yüzünden bütün turkcell lilerin sadece onların görebildiği selocanları var sanıyordum","notr"
"telefonumda turkcell yazınca bi garip oldum sanki","notr"
"az önce google hangouts'dan amerika içi telefon görüşmesi yaptım ve hiçbir ücret almadı. bunu türkiye'de uygulasalar turkcell bile batar.","notr"
"ulan internet sen neleree kadirsin turkcell'in sahur paketi için alarm kurdum resmen cünkü burda internete bağlanmak işkenceeeee","notr"
"kuaförde 'kontür yapıyor musunuz?' diye sorduğumda 'aveamı turkcell mi?'diye sorulmuş insanım ben kim daha bahtsız tartışmayalım","notr"
"gençler birbirini sevmiş, turkcell sahur paketi yapmışlar","notr"
"fakirim demiyorum ama turkcell sahur paketinden dolayı gece 2 den sonra tivitıra girdiğim doğrudur","notr"
"iphone 6 plus'ı olup bimcellden 14 liralık paket yapan adam mı daha zengindir yoksa 3310 la turkcell 120 tl'lik faturalı kullanan adam mı?","notr"
"kardeşim ateist olmana lafım yokta turkcell sahur paketi yapman garibime gitti..","notr"
"bi bana turkcell den mesaj gelmedi.","notr"
"turkcell hattı olanlar sahur yazıp 2222'ye mesaj atsınlar gece 2-6 arası 2 gb internet bedava. diğer operatörlerden de oluyor netten bakın.","notr"
"ya ben belki turkcell değilde seninle birlikte daha iyiye gitmek istiyorum neden böyle yapıyorsun ki","notr"
"hattı turkcell olan sahur yazıp 2222 ye göndersin ramazan boyunca saat 02:00–06:00 saatleri arası 2 gb internet bedava sömürün :-)","notr"
"turkcell'e geçtik geçmesinede numaraları ayarlayana kadar canimiz çıktı","notr"
"sizi gidi turkcell sahur paketciler sizi","notr"
"ya benim kullandığım hattın şirketi bana sahur paketi vermiyor hayrına siz verseniz turkcell","notr"
"hadi turkcell kullanan fakirler yine iyisini ramazan boyunca","notr"
"turkcell bir ara ramazan günlerinde gece 2 den sonra bedava yapıyordu hayla kullanan var mı ya?","notr"
"vodafone, turkcell ve avea sahur paketi 2gb bedava internet kampanyası!","notr"
"neden hep bana turkcell'den mesaj geliyor neden neden nedeeen","notr"
"turkcell internet paketinizle baslayan bi mesaj atti 1 dk heycan kontrolu yapip bi cay ictikten sonra actim bitmemis nassi sevindim","notr"
"turkcell bende turkcell t50 var 1yildan fazla garantisi var. t60 ile takas eder misiniz? uygun fiyatta anlaşalim üst parasini vereyim.","notr"
"hocam bu turkcell in ramazanda hediye gb paketinden oruç tutmayanlar da faydalanabiliyor mu ? o insanları bi bilgilendirin.","notr"
"turkcell olupta internet paketi yapan biri bana bi dm atabilir mi","notr"
"turkcell olan biri bana şu ramazan dakka şeysini yapsin shhdhjs","notr"
"şu ramazana özel turkcell paketini nasil yapiyoduk","notr"
"bayram icin sms gndersen 2gb internet gndersen sevdiklerimi arasam sevap islesen turkcell turkcellhizmet","notr"
"ya bi aralar genç turkcell konuşmamız lazım diye mesaj atıyodu bende genç turkcell liyim ama gelmedi acaba fakirim diyemi","notr"
"evet bana turkcell tarafindan verilen internet paketininde sonuna geldik neyse zaten birinin bana ulasmasinida istemiyodum isabet oldu","notr"
"dünyaca ünlü yıldızların boy göstereceği süper lig için tff yeni bir sponsorla masaya oturdu. görüşmelerin sürdüğü bu ismin turkcell olacağ…","notr"
"ya dakikalarım bitti yaklaşık 10 dakikadır eşrefle konuşamiyorumda acaba turkcell bedava dakika paketi şeysi bilen varmi sjsjjsjs","notr"
"kanka bana net yollasana turkcell","notr"
"turkcell olupta internet paketi olan bir arkadas mesaj atsin sldjjd","notr"
"devlete 20 aydır vergi borcu takıyorum turkcell üzerinden lol","notr"
"hem kızla ilgilenme hemde ilgi bekle. yok canım o işe turkcell bakıyo","notr"
"telefonum 24 saattir kapalı turkcell bile msj atmamış","notr"
"balkan müziğinin sevilen ismi goran bregoviç, turkcell yıldızlı geceler kapsamında açıkhava da konser verdi. 5...","notr"
"bana boyum kadar tek mesaj atan kişi turkcell","notr"
"turkcell'in gelmiş geçmiş en akıllı telefonu t60'mış. zaten turkcell'in kaç tane akıllı telefonu var allah aşkına o.o turkcell","notr"
"eskiden turkcell in bugunu bulmuştum her gün 12 tl yükleniyodu ne güzel günlerdi","notr"
"son 1 haftadır telefona sadece turkcell ve finansbanktan mesaj geliyor","notr"
"bence dram rüyanda onun mesaj attığnı görüp uyanınca hemen telefona bakmak ama turkcell mesajı görmek. dramdan çok komedi gibi huuh :/","notr"
"arkadaslar iphone6 temiz çizigi kirigi olmayan garantili turkcell faturali sikintisiz telefonumu satmiyorum bilginize","notr"
"turkcell kullanan biri dm atsın bişey sorcam","notr"
"bize turkcell-im gelmiyo mu niye paso sıkılıyorum ben","notr"
"yine hattımı başka operatöre taşıyacağım diye aradığım turkcell i tamam iyi calismalar kolay gelsin canım diyerek kapattım","notr"
"gmzfdn spotify bize turkcell muzik bedava ama bazi sarkilar sadece spotify de var..","notr"
"suluelma cansın :)) ya aylik 10tl vermem acikcasi turkcell muzik bana bedava ama basi sarkilar sporify da var sadece","notr"
"burda bi turkcell var 3310 kılıfı satıyo","notr"
"metiner54 turkcell iletişim merkezlerimizden konu ile ilgili destek alabilirsiniz.","notr"
"halukta ben turkcell den baglaniyorum bir sorun yok bende","notr"
"turkcell hesabıma girip bakmaya korkuyorum ne kadar konuşmam ve internetim var diye","notr"
"turkcell de internet paketin bitiyor demese iyi olurdu. tek mesaj atanımız o gerçi.","notr"
"vikipedi'ye giriş için mobil internet ücreti almamalısınız. bu önemli ve anlamlı bir hizmet olur. turkcell vodafonetr avea ttnetas","notr"
"turkcell attığım mesajları okudu beni aradı abi neden bu kadar kederlisin takma kafana dedi ey gidi","notr"
"evet yarin turkcell icin makyaj yapacagim ..","notr"
"huseyin bana yemek yapmasanda bi sey olmaz be hem yorulma sana o kadar kiyamam dedi. soktan hat kesildi turkcell bile kiskandi o derece.","notr"
"artık turkcell bile mesaj atmıyor yalnızlık seviyemizi tartışmayalım istersen","notr"
"kuzey kıbrıs turkcell ana sponsorluğunda erc kıbrıs rallisi 2015 gerçekleşti","notr"
"turkcell mobil veriyi kapattım yatıyorum benim telefondan internete girmeyin. hadi annem, hadi kuzum... turkcellhizmet","notr"
"sevgiye aç, yeni doğmuş bir şarkımız var; 'kalbim seni arıyor'. klip için de azcık kaldı, sevelim kendisini. turkcell müzik'te kendisi.","notr"
"ilişki durumum: çalarsa annem, mesajsa turkcell, ödemeliyse kankam.","notr"
"bi adam varmış canı sıkılan canı sıkılan turkcell-im geldi sıkıntı bitti sıkıntı bitti.bilmem kac sene önce böyle böyle sıkıntılar bitiyordu","notr"
"feneristcom uzun bir aradan sonra turkcell süper lig mi oldu ismi şimdi","notr"
"turkcell’in tahvil satışı tamamlandı","notr"
"turkcell, süper lig'e geri döndü","notr"
"mesajatsa atsa turkcell atar...","notr"
"frknkrtlss turkcell superonline ile ilgili  superyardim hesabından destek alabilirsiniz.","notr"
"turkcell reklamı vardı, bir adam vardııııı canı sıkılaaaaan diye bak şimdi gece gece o aklıma geldi","notr"
"turkcell 48 ay olmaz mi ?? bak o zaman alirim yeminle","notr"
"biz hepimiz yaptigimiz ise asigiz ataclar turkcell","notr"
"benim evin içine baz istasyonu dikebilir misiniz acaba? turkcell turkcellhizmet","notr"
"ben lisedeyken turkcell çalarken dinlet uygulaması vardı o zamanda ismail yeke beyciğimizin bas gaza şarkısı yeni çıkmıştı falan...","notr"
"avea bayisine gelip, turkcell faturasi yatirmaya calisan dayi sanada iyi geceler.","notr"
"turkcell mjsteri hizmetleri numarasi neydi","notr"
"soloturk03 al bi turkcell phone devlete katkın olsun","notr"
"turkcellhizmet turkcell şifre noluyor acaba","notr"
"ali samiyen stadında oynanacak olan turkcell süper lig 25.hafta karşılaşması galatasaray-gençlerbirliği hakem ve oyuncu kadroları","notr"
"ayfonkolik turkcell platinum paketlerimiz hakkında detaylı bilgiye bağlantısı üzerinden ulaşabilirsiniz.","notr"
"oku_murat turkcell tv+ sezon kaydet özelliği ile destekleyen dizilerin sezon bölümlerini kaydedebilirsiniz.","notr"
"turkcell’in pr ajansı iz iletişim’e abd’den ödül","notr"
"beni oglene dogru ararsaniz sevinirim turkcell","notr"
"felsefe konuşa konuşa bitirdiğimiz dakikaları turkcell bize geri vermeli, dedikodumuz yok, fitnemiz fesadımız yok, derridamız falan var.","notr"
"telefonuma gelen arama ve mesajlar 1-bankalar ve dernekler 2-ttnet ve turkcell . . . . . 33-aile, arkadaşlar","notr"
"turkcell 12-6 arası bedava 2 gb internet vermişken ben yarın 6'da kalkıcam diye bu saatte uyuyorum allam ne günah işledim","notr"
"turkcell’in “bumubumu” kampanyasına vodafone’dan jet yanıt “öbürülaöbürü”","notr"
"canım beni aramışsın telefon şarjdaydı duymadım turkcell","notr"
"turkcellhizmet merhaba turkcell hesabım üzerinden sim değiştirme talebinde bulunacağım(4.5g) ne kadar sürede ulaşır bana istanbul içi","notr"
"turkcell ben yeni geçiş yaptım turkcell e hattım 4gli 1 gb internetten yararlanabilecekmiyim?","notr"
"faikozkara sanırım bir ücretsiz twitter paketi verdi turkcell. sonra paket bitti ve artık giremiyorsun sınırsız olsa da, bende de olmuştu.","notr"
"millete sevgilisinden mesaj gelir bize turkcell işte bu dramdır","notr"
"yalnızlıktan bugün de ölmedik turkcell","notr"
"turkcell den msj geldi yarin gece 00:00 a kadar kulllanmam gereken 8 gb internetim varmış. sabaha kadar uyumam ben simdi onu bitircem diye.","notr"
"genç turkcell şifresi isteyeninden akıl danışanına.. geçmişten günümüze eski sevgililerimiz.","notr"
"turkcell beni arar mısın","notr"
"neredeyse on yıldır turkcell kullanıyorum. bana bağlılıktan bahsetmeyin.","notr"
"numaranızı ""tık diye"" turkcell’e taşıyın youtube aracılığıyla","notr"
"karabatakdergi derginizi turkcell dergilik uygulamasında da görmek isteriz.","notr"
"turkcell müzik’in dijital ajansı belli oldu","notr"
"atakanycelik turkcell hesabım üzerinden talebinizi iletebilirsiniz.","notr"
"turkcell reklamı açtım geçmişten günümüze hepsini izledim","notr"
"turkcell pişt bu sene sms bile atmadın, hayırdık ne bi mail ne bi sms, küsmüyüz :(","notr"
"şarjım halen %100 yalnızlığın tavan yaptığı an, turkcell bile mesaj atmıyor gerisini sen hesap et","notr"
"babam sizi turkcell sanıyor.","notr"
"hakan hepcanda turkcell çalışanı tipi var.yolda görsem hangi tarife daha iyi diye darlarım","notr"
"4.5g'yi hanginiz uydurdu? vodafonetr turkcell avea","notr"
"banuelfan banuel diplomasi programını seyret nasıl diplomasi yapılır öğren :))) turkcell geri geri yürüyen kız reklamı :)))","notr"
"turkcell den komisyon istiyorum burda tanıtım yapıyoruz turkcell","notr"
"turkcell'in 4.5 g de 1250 megabit hıza ulaşmasından çok beni asıl düşündüren şey, 50 gb lık kota aşımında hızı 3 megabite çekip çekmeyeceği","notr"
"clicyeone turkcell'sen eğer bip yükle 1 gb beleş","notr"
"24- en ilginçi ise turkcell'den alınan bu numara hangi tc vatandaşının üstünde? sizce hangi iddianamelerde bu kişinin adı geçecek?","notr"
"uzun dönemli turkcell faturalı hat kullanıcıları 3ay1gb yazın 2222 ye gönderin.. 1gb gelsin. yeni faturalı olanlar için ne olu bilemem.","notr"
"nilperi türkcell kullanıyor değil mi? siz bilirsiniz benim bildiğim bu bilgi kesin dime? turkcell","notr"
"bestsecurityapp telefon samsung reklam turkcell :)","notr"
"mefebofficial turkcell ile ilgili konularda turkcell hesabından destek alabilirsiniz. yardımcı olabileceğimiz başka bir konu var mı?","notr"
"senin avea 10 bin sms kastığın dönemlerde bile ben turkcell platinum müşterisiydim tatlı kız. sen bi kendine geeel.","notr"
"bi aralar genc turkcell reklamindaki gibi gnctrkcll diyebilmekti tek derdim","notr"
"aşkacısı dediğin nedir ki sen hiç turkcell den 4200 tl ye aldığın telefonu ilk taksidi ödemeden düşürdün mü?","notr"
"vodafone arena diye stadı olan bjk yönetim ve futbolcularının turkcell hat kullandıkları ortaya çıktı via (avea)","notr"
"4.5g ye geçmemle oluşan numara karışıklığında farkettim ki rehberimde milattan kalma kişiler varmış, hepsi çöp. turkcell","notr"
"turkcell tv+'da ""cehennem melekleri"" izliyorum turkcelltv+","notr"
"turkcell konus500 paketinden almak istiyorum ama 2 liram eksik. 17 liraya olmazmı, 2 lira dönüşte bırakırım.","notr"
"turkcell tarife mesajları gönderip duruyor. ""şu telefonu kullan artık."" demek istiyor heralde ama yemezler.","notr"
"iyi de medcezirdeki mert para içinde yüzüyor pakete ihtiyacı yok ki zaten sevgili turkcell . turkcell","notr"
"az önce turkcell hattımı arayan 531'li numara kim? tanısam geri arayacaktım ama tanımıyorum","notr"
"turkcell ben bi dolaşıp geleyim.","notr"
"telin şarjıda bozuldu oldu mu ama şimdi turkcell'le aramıza engel koydular o kadar mesaj atıyordu","notr"
"turkcell superonline reklamının hedef kitlesi ağırlıklı olarak amigolar mı, filmi izleyen çift mi? inancusta13","notr"
"-aaaa sinemaya yeni bi film gelmiş -o ne yaaa turkcell reklamı","notr"
"turkcell avea vodafoneyi bilmem ama can sıkıntısı full çekiyor şuan :((","notr"
"hayatımda aldığım en güzel mesaj, turkcell'in ""uyurken rahatsız edilmek istemiyor musunuz?""la başlayan mesajıdır. çünkü tek gerçek uyumak.","notr"
"aksoy turkcell reklamında da bunu kullanmışlardı yine selçuk alagöz'den","notr"
"küçükken yetişkinler turkcell, gençler avea, fakirlerde vodofone kullanır sanırdım","notr"
"sanırım bu turkcell maxi plus 5'le attığım son twet olucak hiç unutmam 19.07.2012'de almıştım duygulandım şuan neyse iyigünler size brkcngk","notr"
"aradim turkcell'i, sar dedim 6 gb daha.","notr"
"ttnet'le twittera giremiyorum son yarim saattir, turkcell'den erişebildim şimdi. hayirdirinsalla","notr"
"benim telefonumda şifre yok.neden yok?çünkü özelim yok,okunmasından korktuğum mesajım yok,mesajımda yok zaten arada turkcell atıyor okadar","notr"
"telefonumun arkasinda turkcell sembolu olcana ısırıklı elma olaydı daa iiyidiii","notr"
"dizilerde de keske kiz ağlarken mesaj gelse heycanla baksa ve mesajin turkcell den oldugunu gorse","notr"
"turkcell bana ulaşsın ya","notr"
"turkcell-ciliv ve mcdonald's-thompson ın ceo'ları 2'side bugün istifa ettiler. 2'side başarılı ve örnek alınacak yöneticilerdi.","notr"
"turkcell genel müdürü ciliv görevinden ayrıldı aa anadoluajansi","notr"
"celalce ragga oktay. bu parça ile tanınmış sonra da uzun bir süre turkcell reklamlarında rol almıştı yanlış hatırlamıyorsam:-}","notr"
